date,groupes,genre,renouveau,statut,duree,ministre,theme,total
2017-10-17,GDR,F,anciens,attente,0,Ministère de la cohésion des territoires,logement,1
2017-10-17,GDR,F,anciens,attente,0,Ministère des solidarités et de la santé,femmes,1
2017-10-17,GDR,H,nouveaux,attente,0,Ministère des solidarités et de la santé,personnes âgées,1
2017-10-17,LC,F,anciens,attente,0,Ministère des solidarités et de la santé,maladies,1
2017-10-17,LC,F,nouveaux,attente,0,Ministère auprès du ministre d'État, ministre de la transition écologique et solidaire, chargé des transports,transports par eau,1
2017-10-17,LC,F,nouveaux,attente,0,Ministère de l'éducation nationale,enseignement,1
2017-10-17,LC,F,nouveaux,attente,0,Ministère de l’intérieur,santé,1
2017-10-17,LC,F,nouveaux,attente,0,Ministère des sports,sports,1
2017-10-17,LC,H,anciens,attente,0,Ministère de l'action et des comptes publics,personnes handicapées,1
2017-10-17,LC,H,anciens,attente,0,Ministère de l'Europe et des affaires étrangères,politique extérieure,2
2017-10-17,LC,H,anciens,attente,0,Ministère de l’intérieur,établissements de santé,1
2017-10-17,LC,H,anciens,attente,0,Ministère de l’intérieur,outre-mer,1
2017-10-17,LC,H,anciens,attente,0,Ministère de la cohésion des territoires,impôts et taxes,1
2017-10-17,LC,H,anciens,attente,0,Ministère de la justice,professions judiciaires et juridiques,1
2017-10-17,LC,H,anciens,attente,0,Ministère des sports,sports,1
2017-10-17,LC,H,anciens,attente,0,Secrétariat d'État, auprès du Premier ministre, chargé des personnes handicapées,personnes handicapées,1
2017-10-17,LC,H,nouveaux,attente,0,Ministère de l'action et des comptes publics,politique extérieure,1
2017-10-17,LFI,F,nouveaux,attente,0,Ministère de l'Europe et des affaires étrangères,politique extérieure,1
2017-10-17,LFI,F,nouveaux,attente,0,Ministère de la cohésion des territoires,aménagement du territoire,1
2017-10-17,LFI,F,nouveaux,attente,0,Ministère de la cohésion des territoires,logement,1
2017-10-17,LFI,F,nouveaux,attente,0,Ministère de la culture,impôts et taxes,1
2017-10-17,LFI,F,nouveaux,attente,0,Ministère de la transition écologique et solidaire,mines et carrières,1
2017-10-17,LFI,H,nouveaux,attente,0,Ministère de l'économie et des finances,emploi et activité,2
2017-10-17,LFI,H,nouveaux,attente,0,Ministère de l'enseignement supérieur, de la recherche et de l'innovation,logement,1
2017-10-17,LFI,H,nouveaux,attente,0,Ministère de la cohésion des territoires,logement,1
2017-10-17,LFI,H,nouveaux,attente,0,Ministère de la cohésion des territoires,outre-mer,1
2017-10-17,LFI,H,nouveaux,attente,0,Ministère des outre-mer,outre-mer,1
2017-10-17,LFI,H,nouveaux,attente,0,Ministère des solidarités et de la santé,établissements de santé,1
2017-10-17,LFI,H,nouveaux,attente,0,Ministère des solidarités et de la santé,outre-mer,2
2017-10-17,LFI,H,nouveaux,attente,0,Secrétariat d'État, auprès du Premier ministre, chargé des personnes handicapées,personnes handicapées,1
2017-10-17,LR,F,anciens,attente,0,Ministère de l'agriculture et de l'alimentation,agriculture,1
2017-10-17,LR,F,anciens,attente,0,Ministère de la justice,justice,1
2017-10-17,LR,F,anciens,attente,0,Ministère des solidarités et de la santé,femmes,1
2017-10-17,LR,F,anciens,attente,0,Ministère du travail,aménagement du territoire,1
2017-10-17,LR,F,nouveaux,attente,0,Ministère de l'agriculture et de l'alimentation,enseignement agricole,1
2017-10-17,LR,F,nouveaux,attente,0,Ministère de l'agriculture et de l'alimentation,taxe sur la valeur ajoutée,1
2017-10-17,LR,F,nouveaux,attente,0,Ministère des solidarités et de la santé,assurance maladie maternité,1
2017-10-17,LR,H,anciens,attente,0,Ministère de l'action et des comptes publics,agriculture,1
2017-10-17,LR,H,anciens,attente,0,Ministère de l'action et des comptes publics,emploi et activité,1
2017-10-17,LR,H,anciens,attente,0,Ministère de l'action et des comptes publics,impôts et taxes,2
2017-10-17,LR,H,anciens,attente,0,Ministère de l'économie et des finances,entreprises,1
2017-10-17,LR,H,anciens,attente,0,Ministère de l'économie et des finances,impôts et taxes,1
2017-10-17,LR,H,anciens,attente,0,Ministère de l'économie et des finances,postes,1
2017-10-17,LR,H,anciens,attente,0,Ministère de l’intérieur,automobiles,1
2017-10-17,LR,H,anciens,attente,0,Ministère de l’intérieur,sécurité des biens et des personnes,2
2017-10-17,LR,H,anciens,attente,0,Ministère de l’intérieur,voirie,1
2017-10-17,LR,H,anciens,attente,0,Ministère de la cohésion des territoires,logement,5
2017-10-17,LR,H,anciens,attente,0,Ministère de la justice,professions judiciaires et juridiques,1
2017-10-17,LR,H,anciens,attente,0,Ministère de la transition écologique et solidaire,énergie et carburants,1
2017-10-17,LR,H,anciens,attente,0,Ministère des solidarités et de la santé,impôts et taxes,1
2017-10-17,LR,H,anciens,attente,0,Ministère des solidarités et de la santé,maladies,1
2017-10-17,LR,H,anciens,attente,0,Ministère des solidarités et de la santé,professions de santé,3
2017-10-17,LR,H,anciens,attente,0,Ministère des solidarités et de la santé,santé,1
2017-10-17,LR,H,anciens,attente,0,Secrétariat d'État, auprès du ministre de l'économie et des finances,collectivités territoriales,1
2017-10-17,LR,H,anciens,attente,0,Secrétariat d'État, auprès du Premier ministre, chargé de l'égalité entre les femmes et les hommes,santé,1
2017-10-17,LR,H,anciens,attente,0,Secrétariat d'État, auprès du Premier ministre, chargé des personnes handicapées,personnes handicapées,2
2017-10-17,LR,H,nouveaux,attente,0,Ministère auprès du ministre d'État, ministre de la transition écologique et solidaire, chargé des transports,entreprises,1
2017-10-17,LR,H,nouveaux,attente,0,Ministère de l'action et des comptes publics,entreprises,1
2017-10-17,LR,H,nouveaux,attente,0,Ministère de l'action et des comptes publics,impôts et taxes,1
2017-10-17,LR,H,nouveaux,attente,0,Ministère de l'action et des comptes publics,outre-mer,1
2017-10-17,LR,H,nouveaux,attente,0,Ministère de l'agriculture et de l'alimentation,agriculture,3
2017-10-17,LR,H,nouveaux,attente,0,Ministère de l'économie et des finances,logement,1
2017-10-17,LR,H,nouveaux,attente,0,Ministère de l'éducation nationale,enseignement,1
2017-10-17,LR,H,nouveaux,attente,0,Ministère de l'Europe et des affaires étrangères,politique extérieure,1
2017-10-17,LR,H,nouveaux,attente,0,Ministère de l’intérieur,collectivités territoriales,1
2017-10-17,LR,H,nouveaux,attente,0,Ministère de l’intérieur,communes,1
2017-10-17,LR,H,nouveaux,attente,0,Ministère de l’intérieur,religions et cultes,1
2017-10-17,LR,H,nouveaux,attente,0,Ministère de la cohésion des territoires,aménagement du territoire,1
2017-10-17,LR,H,nouveaux,attente,0,Ministère de la cohésion des territoires,outre-mer,1
2017-10-17,LR,H,nouveaux,attente,0,Ministère de la culture,professions libérales,1
2017-10-17,LR,H,nouveaux,attente,0,Ministère de la justice,professions judiciaires et juridiques,1
2017-10-17,LR,H,nouveaux,attente,0,Ministère de la transition écologique et solidaire,environnement,1
2017-10-17,LR,H,nouveaux,attente,0,Ministère des solidarités et de la santé,emploi et activité,1
2017-10-17,LR,H,nouveaux,attente,0,Ministère des solidarités et de la santé,établissements de santé,1
2017-10-17,LR,H,nouveaux,attente,0,Secrétariat d'État, auprès du ministre de l'économie et des finances,chambres consulaires,1
2017-10-17,LREM,F,anciens,attente,0,Ministère de l’intérieur,élections et référendums,1
2017-10-17,LREM,F,anciens,attente,0,Ministère des solidarités et de la santé,professions de santé,1
2017-10-17,LREM,F,nouveaux,attente,0,Ministère auprès du ministre d'État, ministre de la transition écologique et solidaire, chargé des transports,transports ferroviaires,1
2017-10-17,LREM,F,nouveaux,attente,0,Ministère de l'action et des comptes publics,fonctionnaires et agents publics,1
2017-10-17,LREM,F,nouveaux,attente,0,Ministère de l'action et des comptes publics,Français de l'étranger,1
2017-10-17,LREM,F,nouveaux,attente,0,Ministère de l'action et des comptes publics,sports,1
2017-10-17,LREM,F,nouveaux,attente,0,Ministère de l'action et des comptes publics,urbanisme,1
2017-10-17,LREM,F,nouveaux,attente,0,Ministère de l'agriculture et de l'alimentation,agriculture,1
2017-10-17,LREM,F,nouveaux,attente,0,Ministère de l'économie et des finances,banques et établissements financiers,1
2017-10-17,LREM,F,nouveaux,attente,0,Ministère de l'économie et des finances,impôt sur le revenu,1
2017-10-17,LREM,F,nouveaux,attente,0,Ministère de l'éducation nationale,enseignement,1
2017-10-17,LREM,F,nouveaux,attente,0,Ministère de l'enseignement supérieur, de la recherche et de l'innovation,enseignement supérieur,1
2017-10-17,LREM,F,nouveaux,attente,0,Ministère de l'Europe et des affaires étrangères,politique extérieure,1
2017-10-17,LREM,F,nouveaux,attente,0,Ministère de l’intérieur,collectivités territoriales,1
2017-10-17,LREM,F,nouveaux,attente,0,Ministère de l’intérieur,eau et assainissement,1
2017-10-17,LREM,F,nouveaux,attente,0,Ministère de l’intérieur,patrimoine culturel,1
2017-10-17,LREM,F,nouveaux,attente,0,Ministère de l’intérieur,régions,1
2017-10-17,LREM,F,nouveaux,attente,0,Ministère de la cohésion des territoires,logement,1
2017-10-17,LREM,F,nouveaux,attente,0,Ministère de la cohésion des territoires,urbanisme,1
2017-10-17,LREM,F,nouveaux,attente,0,Ministère de la transition écologique et solidaire,animaux,1
2017-10-17,LREM,F,nouveaux,attente,0,Ministère de la transition écologique et solidaire,énergie et carburants,1
2017-10-17,LREM,F,nouveaux,attente,0,Ministère des solidarités et de la santé,assurance maladie maternité,1
2017-10-17,LREM,F,nouveaux,attente,0,Ministère des solidarités et de la santé,commerce et artisanat,1
2017-10-17,LREM,F,nouveaux,attente,0,Ministère des solidarités et de la santé,établissements de santé,1
2017-10-17,LREM,F,nouveaux,attente,0,Ministère des solidarités et de la santé,fin de vie et soins palliatifs,1
2017-10-17,LREM,F,nouveaux,attente,0,Ministère des solidarités et de la santé,interruption volontaire de grossesse,1
2017-10-17,LREM,F,nouveaux,attente,0,Ministère des solidarités et de la santé,maladies,2
2017-10-17,LREM,F,nouveaux,attente,0,Ministère des solidarités et de la santé,pharmacie et médicaments,1
2017-10-17,LREM,F,nouveaux,attente,0,Ministère des solidarités et de la santé,professions de santé,1
2017-10-17,LREM,F,nouveaux,attente,0,Ministère des solidarités et de la santé,santé,1
2017-10-17,LREM,F,nouveaux,attente,0,Ministère des solidarités et de la santé,sécurité sociale,1
2017-10-17,LREM,F,nouveaux,attente,0,Ministère des sports,sports,1
2017-10-17,LREM,F,nouveaux,attente,0,Ministère du travail,emploi et activité,1
2017-10-17,LREM,F,nouveaux,attente,0,Secrétariat d'État, auprès de la ministre des armées,anciens combattants et victimes de guerre,1
2017-10-17,LREM,F,nouveaux,attente,0,Secrétariat d'État, auprès du ministre de l'économie et des finances,chambres consulaires,1
2017-10-17,LREM,F,nouveaux,attente,0,Secrétariat d'État, auprès du Premier ministre, chargé des personnes handicapées,personnes handicapées,3
2017-10-17,LREM,H,anciens,attente,0,Ministère de l'action et des comptes publics,impôts et taxes,1
2017-10-17,LREM,H,anciens,attente,0,Ministère de l'agriculture et de l'alimentation,animaux,1
2017-10-17,LREM,H,anciens,attente,0,Ministère de l'économie et des finances,assurances,1
2017-10-17,LREM,H,anciens,attente,0,Ministère de l'éducation nationale,enseignement,1
2017-10-17,LREM,H,anciens,attente,0,Ministère de l'éducation nationale,enseignement secondaire,1
2017-10-17,LREM,H,anciens,attente,0,Ministère de l'éducation nationale,sports,1
2017-10-17,LREM,H,anciens,attente,0,Ministère des armées,anciens combattants et victimes de guerre,1
2017-10-17,LREM,H,anciens,attente,0,Ministère des solidarités et de la santé,agroalimentaire,1
2017-10-17,LREM,H,anciens,attente,0,Ministère du travail,formation professionnelle et apprentissage,1
2017-10-17,LREM,H,anciens,attente,0,Secrétariat d'État, auprès du Premier ministre, chargé des personnes handicapées,personnes handicapées,1
2017-10-17,LREM,H,nouveaux,attente,0,Ministère auprès du ministre d'État, ministre de la transition écologique et solidaire, chargé des transports,aménagement du territoire,1
2017-10-17,LREM,H,nouveaux,attente,0,Ministère auprès du ministre d'État, ministre de la transition écologique et solidaire, chargé des transports,transports ferroviaires,3
2017-10-17,LREM,H,nouveaux,attente,0,Ministère de l'action et des comptes publics,administration,1
2017-10-17,LREM,H,nouveaux,attente,0,Ministère de l'action et des comptes publics,travail,1
2017-10-17,LREM,H,nouveaux,attente,0,Ministère de l'agriculture et de l'alimentation,agriculture,1
2017-10-17,LREM,H,nouveaux,attente,0,Ministère de l'agriculture et de l'alimentation,enseignement agricole,1
2017-10-17,LREM,H,nouveaux,attente,0,Ministère de l'économie et des finances,assurances,1
2017-10-17,LREM,H,nouveaux,attente,0,Ministère de l'économie et des finances,banques et établissements financiers,1
2017-10-17,LREM,H,nouveaux,attente,0,Ministère de l'économie et des finances,commerce et artisanat,1
2017-10-17,LREM,H,nouveaux,attente,0,Ministère de l'économie et des finances,emploi et activité,1
2017-10-17,LREM,H,nouveaux,attente,0,Ministère de l'économie et des finances,tourisme et loisirs,1
2017-10-17,LREM,H,nouveaux,attente,0,Ministère de l'éducation nationale,enseignement,1
2017-10-17,LREM,H,nouveaux,attente,0,Ministère de l'éducation nationale,enseignement maternel et primaire,1
2017-10-17,LREM,H,nouveaux,attente,0,Ministère de l'enseignement supérieur, de la recherche et de l'innovation,enseignement supérieur,1
2017-10-17,LREM,H,nouveaux,attente,0,Ministère de l'Europe et des affaires étrangères,étrangers,1
2017-10-17,LREM,H,nouveaux,attente,0,Ministère de l'Europe et des affaires étrangères,politique extérieure,2
2017-10-17,LREM,H,nouveaux,attente,0,Ministère de l'Europe et des affaires étrangères,sports,1
2017-10-17,LREM,H,nouveaux,attente,0,Ministère de l'Europe et des affaires étrangères,terrorisme,1
2017-10-17,LREM,H,nouveaux,attente,0,Ministère de l’intérieur,commerce et artisanat,1
2017-10-17,LREM,H,nouveaux,attente,0,Ministère de l’intérieur,communes,2
2017-10-17,LREM,H,nouveaux,attente,0,Ministère de l’intérieur,gens du voyage,1
2017-10-17,LREM,H,nouveaux,attente,0,Ministère de l’intérieur,sécurité routière,1
2017-10-17,LREM,H,nouveaux,attente,0,Ministère de la cohésion des territoires,commerce et artisanat,1
2017-10-17,LREM,H,nouveaux,attente,0,Ministère de la cohésion des territoires,énergie et carburants,1
2017-10-17,LREM,H,nouveaux,attente,0,Ministère de la cohésion des territoires,logement,1
2017-10-17,LREM,H,nouveaux,attente,0,Ministère de la culture,collectivités territoriales,1
2017-10-17,LREM,H,nouveaux,attente,0,Ministère de la culture,culture,2
2017-10-17,LREM,H,nouveaux,attente,0,Ministère de la justice,justice,1
2017-10-17,LREM,H,nouveaux,attente,0,Ministère de la transition écologique et solidaire,agriculture,1
2017-10-17,LREM,H,nouveaux,attente,0,Ministère de la transition écologique et solidaire,aménagement du territoire,1
2017-10-17,LREM,H,nouveaux,attente,0,Ministère de la transition écologique et solidaire,animaux,1
